lat,long
-63.572903,-55.771778
-63.572922,-55.771614
-63.572934,-55.771574
-63.572957,-55.771527
-63.572963,-55.771577
-63.57295,-55.771601
-63.57298,-55.77156
-63.572985,-55.77162
-63.572965,-55.771639
-63.572951,-55.77172
-63.57296,-55.771684
-63.572938,-55.771665
-63.572936,-55.771747
-63.5729,-55.771723
-63.572882,-55.771614
-63.572863,-55.771588
-63.57284,-55.771612
-63.572884,-55.771548
-63.572903,-55.771636
-63.572783,-55.771762
-63.572848,-55.771727
-63.572845,-55.771777
-63.572933,-55.771852
-63.572975,-55.771784
-63.572979,-55.771732
-63.573057,-55.771603
-63.573078,-55.771535
-63.573095,-55.771494
-63.572998,-55.771195
-63.573021,-55.771167
-63.573015,-55.771209
-63.573033,-55.771125
-63.57305,-55.771096
-63.572941,-55.771278
-63.572925,-55.77131
-63.572975,-55.771233
-63.572954,-55.771333
-63.572969,-55.77131
-63.572994,-55.771348
-63.573019,-55.771325
-63.573031,-55.771362
-63.572981,-55.771416
-63.573001,-55.771405
-63.573,-55.771447
-63.573013,-55.771466
-63.573034,-55.771437
-63.573058,-55.771423
-63.573064,-55.771463
-63.573077,-55.771431
-63.573089,-55.771416
-63.573035,-55.771532
-63.573007,-55.771537
-63.572998,-55.771497
-63.572983,-55.771514
-63.573,-55.771582
-63.573125,-55.771385
-63.57312,-55.771336
-63.573088,-55.77125
-63.573086,-55.7713
-63.573099,-55.771337
-63.573065,-55.77133
-63.573057,-55.771289
-63.573038,-55.771311
-63.573024,-55.771269
-63.573002,-55.771243
-63.573,-55.771306
-63.573039,-55.771235
-63.573062,-55.771237
-63.573057,-55.771197
-63.57302,-55.771587
-63.57321,-55.771378
-63.573236,-55.77142
-63.573277,-55.771338
-63.573272,-55.771274
-63.573292,-55.771244
-63.573233,-55.771233
-63.573234,-55.771184
-63.573216,-55.771193
-63.573215,-55.771226
-63.57317,-55.771225
-63.573164,-55.771159
-63.573126,-55.771123
-63.573109,-55.771152
-63.573086,-55.771165
-63.573114,-55.771019
-63.573112,-55.771072
-63.573095,-55.771064
-63.573074,-55.771083
-63.573079,-55.771129
-63.573098,-55.771116
-63.573137,-55.771263
-63.573131,-55.771213
-63.573145,-55.77121
-63.573141,-55.771148
-63.573119,-55.771181
-63.573113,-55.771225
-63.573166,-55.771319
-63.573171,-55.77128
-63.573259,-55.771233
-63.573193,-55.77133
-63.573206,-55.77128
-63.57319,-55.771256
-63.573337,-55.770912
-63.573337,-55.770865
-63.573355,-55.770881
-63.57333,-55.771065
-63.573356,-55.771184
-63.573339,-55.771218
-63.573354,-55.770819
-63.573341,-55.770713
-63.573291,-55.77078
-63.573237,-55.77102
-63.573223,-55.77096
-63.573242,-55.770925
-63.573263,-55.770908
-63.573245,-55.770967
-63.573236,-55.771068
-63.573253,-55.771099
-63.573256,-55.771173
-63.573181,-55.771121
-63.573206,-55.771029
-63.573179,-55.77106
-63.573204,-55.770911
-63.57319,-55.770943
-63.57317,-55.770944
-63.573177,-55.770899
-63.573122,-55.770972
-63.573141,-55.770936
-63.573142,-55.771088
-63.573173,-55.771003
-63.573159,-55.771047
-63.573142,-55.771028
-63.573205,-55.770981
-63.573288,-55.77096
-63.573316,-55.770936
-63.573317,-55.770897
-63.573303,-55.770877
-63.57332,-55.770828
-63.573327,-55.770753
-63.573305,-55.770748
-63.57338,-55.770818
-63.57327,-55.770957
-63.573296,-55.771105
-63.573296,-55.771166
-63.573281,-55.771155
-63.573268,-55.771129
-63.573317,-55.771194
-63.57334,-55.771178
-63.573349,-55.771051
-63.573359,-55.771002
-63.573346,-55.770949
-63.573375,-55.770932
-63.573377,-55.77088
-63.573398,-55.770864
-63.573421,-55.770809
-63.573421,-55.770847
-63.573433,-55.770874
-63.573444,-55.770845
-63.573457,-55.770887
-63.573428,-55.77096
-63.573411,-55.770937
-63.573391,-55.771024
-63.573378,-55.771052
-63.573412,-55.771018
-63.573432,-55.771044
-63.573451,-55.771057
-63.573467,-55.771032
-63.573393,-55.771126
-63.573417,-55.771094
-63.573377,-55.771173
-63.573314,-55.771285
-63.573328,-55.77126
-63.573399,-55.771205
-63.57341,-55.771183
-63.573405,-55.771149
-63.573425,-55.771169
-63.573444,-55.771117
-63.573444,-55.771117
-63.573467,-55.771083
-63.57347,-55.771121
-63.5735,-55.771009
-63.573516,-55.770982
-63.573534,-55.770973
-63.573548,-55.770968
-63.573552,-55.770925
-63.573565,-55.770942
-63.573546,-55.771021
-63.57353,-55.771067
-63.573521,-55.77104
-63.573519,-55.770924
-63.573542,-55.770842
-63.573508,-55.770841
-63.573592,-55.770768
-63.573605,-55.770824
-63.573621,-55.770825
-63.5735,-55.77096
-63.573456,-55.770949
-63.573443,-55.770774
-63.573464,-55.770757
-63.57348,-55.77072
-63.573505,-55.770686
-63.573507,-55.770654
-63.573557,-55.770622
-63.573549,-55.770561
-63.573568,-55.770558
-63.573381,-55.770743
-63.573356,-55.770724
-63.57326,-55.77083
-63.573248,-55.770861
-63.573327,-55.770973
-63.573299,-55.770996
-63.573319,-55.77099
-63.573272,-55.771004
-63.573298,-55.77105
-63.573272,-55.771034
-63.573493,-55.770821
-63.57348,-55.770784
-63.573499,-55.770753
-63.573547,-55.770691
-63.573519,-55.770702
-63.573534,-55.770695
-63.573538,-55.770727
-63.57346,-55.770659
-63.573525,-55.770809
-63.573512,-55.77076
-63.57358,-55.770687
-63.573601,-55.770674
-63.573601,-55.7707
-63.573541,-55.77076
-63.573561,-55.770726
-63.573488,-55.770885
-63.57345,-55.770713
-63.573439,-55.77073
-63.573428,-55.770772
-63.573411,-55.770714
-63.573408,-55.770683
-63.573421,-55.770617
-63.573401,-55.770635
-63.573399,-55.770578
-63.573448,-55.770537
-63.573464,-55.770581
-63.573491,-55.770572
-63.573522,-55.770522
-63.573523,-55.770593
-63.573529,-55.770633
-63.573492,-55.770655
-63.573502,-55.770612
-63.573481,-55.770609
-63.573473,-55.770671
-63.573458,-55.770846
-63.573472,-55.770811
-63.573476,-55.77099
-63.573531,-55.770894
-63.573607,-55.770938
-63.573402,-55.770814
-63.573394,-55.770777
-63.573354,-55.770778
-63.573377,-55.770678
-63.573626,-55.770513
-63.574204,-55.770085
-63.574221,-55.770091
-63.5742,-55.77002
-63.574339,-55.769962
-63.574359,-55.769974
-63.573737,-55.770437
-63.573712,-55.770389
-63.573704,-55.770432
-63.573688,-55.770463
-63.573704,-55.770526
-63.573687,-55.770517
-63.573698,-55.770488
-63.573726,-55.770511
-63.57374,-55.77053
-63.573746,-55.770566
-63.573767,-55.77047
-63.573765,-55.77043
-63.573754,-55.770396
-63.573766,-55.770369
-63.573784,-55.77036
-63.573791,-55.770406
-63.573786,-55.77045
-63.573632,-55.770418
-63.57366,-55.770421
-63.57366,-55.770363
-63.573682,-55.77038
-63.573676,-55.77048
-63.573653,-55.770476
-63.573656,-55.770514
-63.57363,-55.770557
-63.573633,-55.770618
-63.573591,-55.77058
-63.573688,-55.770772
-63.573673,-55.770802
-63.573596,-55.770452
-63.573549,-55.77049
-63.573567,-55.770479
-63.573546,-55.770432
-63.57359,-55.770491
-63.573608,-55.770485
-63.573602,-55.770531
-63.573609,-55.770555
-63.573617,-55.770603
-63.573594,-55.770623
-63.573657,-55.77057
-63.573652,-55.770609
-63.573661,-55.770637
-63.57372,-55.770345
-63.573689,-55.770426
-63.573678,-55.770444
-63.573704,-55.770724
-63.573741,-55.770724
-63.573749,-55.770658
-63.573765,-55.770627
-63.573821,-55.770604
-63.573819,-55.77065
-63.573798,-55.770705
-63.57381,-55.770694
-63.573794,-55.770658
-63.573775,-55.770664
-63.573758,-55.770751
-63.573802,-55.770602
-63.573811,-55.770329
-63.573798,-55.770296
-63.57382,-55.770262
-63.573842,-55.77024
-63.573889,-55.770251
-63.573903,-55.770292
-63.573879,-55.770291
-63.573862,-55.770325
-63.573835,-55.77036
-63.573857,-55.770366
-63.573863,-55.770237
-63.573829,-55.770292
-63.573847,-55.770291
-63.573883,-55.770161
-63.573917,-55.770166
-63.573935,-55.770165
-63.573952,-55.770161
-63.573972,-55.770134
-63.574023,-55.770063
-63.574052,-55.770069
-63.57407,-55.77003
-63.574001,-55.770083
-63.574002,-55.770122
-63.573997,-55.77016
-63.574035,-55.7702
-63.574019,-55.770187
-63.574028,-55.770238
-63.574036,-55.77027
-63.574057,-55.770226
-63.574057,-55.770178
-63.574073,-55.77015
-63.574083,-55.7701
-63.574094,-55.770152
-63.574105,-55.770195
-63.574107,-55.770234
-63.574109,-55.770302
-63.574084,-55.770269
-63.574074,-55.770231
-63.57406,-55.770297
-63.574071,-55.770333
-63.574054,-55.770348
-63.573933,-55.770469
-63.573923,-55.770435
-63.573927,-55.770392
-63.573965,-55.770427
-63.573951,-55.770393
-63.573952,-55.770339
-63.573991,-55.77039
-63.573988,-55.770319
-63.57398,-55.770279
-63.573913,-55.770499
-63.573896,-55.770499
-63.573905,-55.770443
-63.573895,-55.770378
-63.573868,-55.770397
-63.573858,-55.770475
-63.573843,-55.770411
-63.573836,-55.770508
-63.573818,-55.770514
-63.57379,-55.770554
-63.573857,-55.770607
-63.57386,-55.770516
-63.573912,-55.770592
-63.573896,-55.770585
-63.573901,-55.770627
-63.573937,-55.770598
-63.573948,-55.770547
-63.57397,-55.770518
-63.573966,-55.770566
-63.573967,-55.770602
-63.573984,-55.770549
-63.574002,-55.770574
-63.574014,-55.770602
-63.574034,-55.770597
-63.57402,-55.770645
-63.574042,-55.770645
-63.574051,-55.770698
-63.574034,-55.770709
-63.573862,-55.770826
-63.573856,-55.770785
-63.57384,-55.770758
-63.573823,-55.770742
-63.573834,-55.770702
-63.573847,-55.770649
-63.573865,-55.770655
-63.573838,-55.770896
-63.573845,-55.771002
-63.573858,-55.770934
-63.573897,-55.771171
-63.573924,-55.771202
-63.573921,-55.771263
-63.573942,-55.771246
-63.573951,-55.771326
-63.573933,-55.771309
-63.574033,-55.771638
-63.573997,-55.771
-63.574023,-55.770994
-63.574035,-55.77081
-63.574024,-55.770763
-63.574009,-55.770736
-63.573942,-55.770665
-63.573924,-55.770689
-63.573962,-55.770782
-63.573931,-55.770822
-63.574283,-55.770461
-63.574304,-55.770448
-63.57435,-55.770494
-63.574296,-55.770554
-63.574278,-55.770567
-63.57426,-55.770561
-63.574265,-55.770621
-63.574331,-55.770607
-63.574401,-55.770447
-63.574385,-55.770419
-63.574367,-55.770446
-63.5744,-55.770365
-63.574432,-55.770332
-63.57445,-55.770331
-63.574463,-55.770352
-63.57453,-55.770333
-63.574517,-55.770368
-63.574533,-55.770382
-63.574498,-55.770401
-63.574477,-55.77038
-63.574552,-55.770383
-63.574552,-55.770446
-63.574539,-55.770463
-63.57457,-55.770483
-63.57458,-55.770404
-63.574586,-55.770463
-63.57448,-55.77044
-63.574394,-55.770096
-63.574379,-55.770047
-63.574344,-55.77007
-63.574319,-55.770082
-63.574297,-55.77012
-63.574289,-55.770174
-63.574265,-55.770165
-63.574227,-55.770152
-63.574242,-55.770163
-63.574239,-55.770122
-63.574235,-55.770064
-63.574217,-55.770023
-63.574246,-55.770013
-63.574253,-55.769973
-63.574269,-55.769989
-63.574289,-55.769997
-63.574306,-55.769967
-63.574308,-55.770044
-63.574272,-55.770102
-63.574265,-55.770048
-63.574264,-55.77022
-63.574337,-55.770168
-63.574335,-55.770111
-63.574354,-55.770124
-63.574368,-55.770103
-63.574247,-55.770233
-63.574425,-55.769999
-63.574389,-55.769996
-63.574353,-55.77001
-63.574324,-55.770056
-63.574406,-55.770052
-63.574146,-55.770101
-63.574177,-55.770066
-63.574185,-55.770036
-63.574111,-55.770112
-63.574147,-55.770062
-63.574164,-55.770026
-63.57417,-55.769991
-63.574124,-55.770003
-63.573984,-55.770931
-63.573969,-55.770876
-63.574016,-55.770844
-63.574037,-55.770891
-63.574086,-55.770982
-63.57412,-55.771037
-63.574106,-55.770952
-63.574118,-55.77087
-63.574118,-55.770814
-63.574103,-55.770754
-63.574135,-55.770761
-63.574137,-55.770806
-63.574143,-55.770858
-63.574159,-55.770901
-63.574195,-55.770543
-63.574173,-55.770547
-63.574157,-55.770562
-63.574212,-55.770557
-63.573877,-55.770866
-63.573886,-55.771079
-63.573898,-55.771045
-63.574168,-55.770682
-63.574286,-55.770508
-63.574436,-55.770384
-63.574419,-55.770365
-63.574154,-55.770643
-63.574085,-55.770563
-63.574087,-55.770606
-63.574064,-55.770581
-63.574059,-55.770624
-63.574081,-55.770741
-63.573997,-55.770699
-63.574004,-55.770664
-63.573905,-55.770762
-63.573905,-55.770762
-63.573921,-55.770752
-63.573973,-55.770246
-63.574002,-55.770247
-63.573927,-55.77064
-63.573889,-55.770774
-63.573987,-55.770763
-63.573957,-55.770945
-63.573939,-55.770957
-63.573941,-55.770864
-63.573954,-55.770901
-63.57397,-55.770988
-63.574105,-55.770647
-63.574122,-55.770615
-63.574332,-55.77075
-63.57423,-55.770502
-63.574318,-55.770417
-63.574349,-55.770436
-63.574298,-55.770714
-63.574295,-55.770664
-63.574251,-55.770666
-63.57432,-55.770736
-63.573749,-55.770786
-63.573758,-55.770855
-63.573773,-55.770855
-63.573808,-55.770858
-63.57381,-55.770467
-63.573791,-55.7705
-63.573771,-55.770516
-63.573767,-55.770554
-63.573748,-55.770614
-63.573995,-55.770834
-63.573972,-55.770824
-63.573963,-55.770646
-63.573804,-55.770995
-63.573886,-55.771028
-63.573868,-55.770966
-63.574431,-55.76987
-63.574373,-55.769924
-63.574359,-55.769893
-63.574501,-55.769875
-63.574533,-55.76984
-63.57452,-55.769887
-63.574537,-55.769883
-63.574568,-55.769889
-63.574564,-55.769924
-63.574593,-55.769942
-63.574618,-55.769961
-63.574607,-55.76984
-63.574628,-55.769829
-63.574467,-55.769924
-63.574453,-55.769909
-63.57444,-55.76995
-63.574423,-55.76992
-63.574424,-55.769949
-63.574407,-55.769969
-63.574496,-55.769908
-63.574667,-55.769854
-63.574681,-55.769814
-63.574717,-55.769803
-63.574711,-55.769834
-63.574695,-55.769881
-63.574762,-55.769923
-63.574805,-55.769902
-63.57482,-55.769812
-63.574812,-55.769774
-63.574834,-55.76975
-63.574854,-55.769779
-63.574844,-55.769835
-63.574836,-55.769878
-63.57483,-55.769926
-63.575125,-55.770201
-63.575141,-55.770238
-63.574916,-55.7698
-63.574893,-55.769793
-63.574886,-55.769841
-63.574922,-55.769743
-63.574956,-55.769782
-63.57495,-55.769735
-63.575058,-55.769757
-63.575073,-55.769746
-63.575041,-55.769753
-63.574795,-55.769812
-63.574779,-55.769776
-63.574762,-55.769807
-63.574732,-55.769821
-63.57475,-55.769794
-63.574751,-55.76984
-63.574776,-55.769826
-63.574883,-55.769741
-63.574907,-55.769751
-63.574971,-55.769773
-63.574933,-55.769772
-63.574951,-55.769826
-63.574904,-55.769853
-63.574852,-55.769911
-63.574852,-55.769937
-63.574873,-55.769892
-63.574896,-55.769894
-63.574885,-55.769916
-63.57491,-55.769905
-63.574931,-55.769888
-63.575061,-55.769878
-63.574996,-55.769771
-63.575095,-55.76978
-63.575113,-55.769749
-63.575132,-55.769754
-63.575201,-55.769715
-63.575201,-55.769715
-63.575222,-55.769718
-63.575237,-55.769711
-63.575257,-55.769701
-63.57528,-55.769715
-63.575311,-55.769702
-63.575276,-55.770262
-63.575319,-55.770157
-63.575301,-55.770173
-63.575349,-55.770332
-63.575306,-55.770291
-63.575306,-55.770347
-63.575296,-55.770388
-63.575274,-55.770315
-63.57525,-55.770292
-63.575214,-55.770249
-63.575212,-55.770293
-63.575233,-55.770339
-63.575241,-55.770389
-63.575126,-55.770132
-63.575323,-55.770249
-63.575485,-55.770065
-63.575523,-55.770052
-63.575504,-55.770093
-63.575495,-55.770152
-63.575545,-55.770153
-63.575515,-55.770192
-63.575505,-55.770214
-63.575559,-55.770209
-63.575559,-55.770106
-63.575503,-55.770028
-63.575478,-55.769975
-63.575297,-55.769836
-63.575523,-55.769864
-63.575525,-55.769823
-63.575528,-55.769761
-63.575489,-55.769821
-63.575476,-55.769871
-63.575489,-55.769881
-63.575504,-55.769874
-63.575553,-55.769799
-63.575553,-55.769832
-63.575575,-55.769795
-63.575583,-55.769825
-63.575621,-55.769834
-63.575668,-55.769796
-63.575687,-55.769692
-63.575705,-55.769687
-63.575798,-55.769692
-63.575576,-55.769723
-63.575592,-55.769705
-63.575606,-55.769703
-63.575652,-55.7697
-63.575667,-55.769693
-63.575678,-55.769661
-63.575731,-55.769711
-63.575713,-55.769712
-63.57578,-55.76981
-63.575597,-55.769781
-63.575599,-55.769747
-63.57636,-55.769877
-63.576385,-55.769872
-63.576404,-55.769884
-63.576413,-55.769803
-63.576459,-55.769823
-63.576434,-55.769834
-63.576452,-55.769887
-63.576542,-55.769889
-63.576561,-55.769843
-63.576563,-55.769891
-63.576601,-55.769868
-63.576613,-55.769916
-63.57665,-55.769872
-63.576669,-55.769889
-63.576693,-55.769887
-63.576684,-55.769939
-63.576654,-55.769941
-63.576599,-55.76993
-63.576705,-55.770059
-63.576677,-55.770022
-63.576668,-55.769976
-63.576621,-55.769889
-63.576567,-55.76993
-63.576745,-55.769953
-63.576702,-55.769934
-63.576762,-55.769956
-63.576844,-55.770035
-63.576842,-55.769992
-63.576874,-55.769952
-63.576901,-55.769966
-63.576902,-55.770011
-63.576926,-55.770041
-63.576922,-55.769988
-63.576952,-55.770012
-63.576965,-55.770058
-63.576974,-55.770028
-63.576988,-55.770045
-63.577017,-55.770071
-63.57701,-55.770037
-63.576993,-55.770021
-63.577001,-55.770026
-63.577036,-55.770087
-63.577029,-55.770053
-63.577025,-55.770018
-63.577067,-55.77004
-63.577088,-55.770053
-63.577063,-55.770133
-63.577048,-55.770148
-63.577023,-55.770145
-63.577032,-55.77018
-63.576989,-55.770125
-63.577151,-55.770186
-63.577141,-55.770161
-63.577144,-55.770118
-63.57712,-55.77017
-63.577092,-55.770163
-63.577085,-55.770122
-63.576793,-55.769957
-63.576844,-55.76994
-63.576858,-55.769971
-63.576866,-55.770024
-63.576971,-55.770105
-63.576947,-55.770119
-63.576927,-55.770082
-63.576826,-55.770016
-63.576878,-55.769987
-63.576976,-55.770138
-63.577047,-55.770052
-63.577116,-55.770041
-63.577104,-55.770086
-63.577164,-55.770127
-63.577177,-55.770119
-63.577172,-55.770159
-63.577071,-55.770092
-63.577054,-55.770103
-63.577064,-55.77011
-63.577074,-55.770165
-63.577095,-55.770236
-63.577137,-55.7702
-63.577121,-55.770109
-63.577277,-55.770171
-63.576782,-55.769983
-63.576782,-55.769983
-63.576793,-55.769987
-63.576813,-55.769941
-63.577581,-55.770544
-63.577589,-55.770502
-63.577589,-55.770438
-63.577604,-55.770392
-63.577618,-55.770307
-63.577632,-55.770267
-63.577651,-55.77028
-63.577662,-55.770316
-63.577672,-55.770282
-63.577639,-55.770329
-63.577673,-55.770341
-63.57769,-55.770333
-63.57769,-55.770333
-63.577712,-55.770295
-63.577705,-55.770337
-63.577696,-55.770384
-63.577712,-55.770432
-63.577725,-55.770404
-63.577741,-55.770372
-63.577748,-55.770342
-63.577768,-55.770319
-63.577741,-55.770278
-63.577735,-55.770314
-63.577711,-55.770364
-63.577777,-55.770365
-63.577794,-55.770343
-63.577804,-55.770419
-63.57781,-55.770375
-63.577832,-55.770364
-63.577846,-55.770339
-63.577827,-55.770312
-63.577782,-55.770455
-63.577688,-55.770512
-63.577663,-55.770515
-63.577648,-55.770516
-63.577646,-55.770485
-63.577629,-55.770517
-63.577614,-55.770494
-63.577607,-55.770463
-63.577621,-55.77042
-63.577572,-55.770476
-63.577644,-55.770419
-63.577682,-55.770379
-63.577687,-55.770422
-63.577658,-55.770363
-63.577521,-55.770331
-63.577512,-55.770375
-63.577498,-55.770416
-63.577528,-55.770418
-63.577521,-55.770465
-63.577559,-55.770426
-63.577553,-55.770467
-63.577554,-55.770377
-63.577547,-55.770325
-63.577533,-55.77031
-63.577529,-55.770269
-63.577587,-55.770271
-63.577603,-55.770278
-63.577599,-55.77023
-63.577588,-55.770316
-63.577571,-55.770342
-63.577545,-55.770276
-63.577537,-55.770265
-63.577482,-55.77034
-63.577459,-55.770339
-63.577433,-55.770296
-63.577438,-55.770261
-63.577402,-55.770324
-63.57729,-55.770318
-63.57731,-55.770279
-63.577306,-55.770209
-63.577309,-55.77018
-63.577292,-55.770171
-63.577266,-55.770111
-63.577251,-55.770142
-63.577233,-55.770136
-63.577209,-55.770178
-63.577235,-55.770167
-63.577249,-55.770218
-63.577182,-55.770199
-63.577344,-55.770139
-63.577347,-55.770181
-63.577369,-55.770163
-63.577399,-55.770174
-63.577403,-55.770222
-63.577378,-55.770206
-63.577381,-55.770258
-63.577365,-55.770238
-63.577361,-55.770264
-63.577372,-55.770291
-63.577393,-55.770296
-63.577408,-55.770282
-63.577421,-55.770263
-63.577429,-55.77022
-63.577449,-55.77021
-63.577451,-55.770289
-63.577432,-55.770341
-63.577416,-55.770383
-63.577368,-55.770338
-63.577338,-55.77028
-63.577333,-55.7703
-63.577311,-55.770344
-63.577302,-55.770242
-63.57725,-55.770299
-63.577194,-55.770236
-63.577194,-55.770141
-63.577471,-55.770235
-63.577481,-55.770194
-63.577527,-55.770214
-63.577559,-55.770222
-63.577568,-55.77028
-63.577477,-55.770278
-63.577475,-55.770373
-63.57747,-55.770402
-63.577483,-55.770423
-63.577495,-55.770292
-63.577509,-55.770299
-63.577505,-55.770248
-63.577508,-55.770194
-63.577212,-55.770124
-63.577193,-55.770071
-63.577164,-55.770081
-63.577151,-55.770085
-63.577178,-55.770072
-63.577193,-55.770191
-63.577151,-55.770233
-63.577124,-55.77023
-63.577132,-55.770215
-63.577326,-55.77017
-63.577343,-55.770235
-63.577743,-55.770543
-63.577701,-55.770536
-63.577665,-55.770406
-63.577657,-55.770445
-63.57768,-55.770455
-63.577328,-55.770337
-63.577966,-55.771276
-63.577992,-55.771375
-63.577974,-55.77141
-63.57795,-55.771451
-63.577951,-55.771377
-63.577974,-55.771448
-63.577958,-55.771483
-63.57794,-55.771321
-63.578556,-55.770673
-63.579568,-55.771736
-63.579553,-55.771679
-63.57953,-55.771675
-63.579486,-55.771656
-63.579494,-55.771725
-63.579393,-55.771602
-63.579517,-55.771698
-63.579657,-55.771796
-63.580145,-55.772124
-63.580148,-55.77202
-63.580375,-55.77215
-63.580355,-55.772143
-63.580336,-55.772135
-63.580396,-55.772159
-63.580448,-55.772165
-63.580439,-55.772188
-63.580462,-55.772152
-63.580487,-55.7722
-63.580515,-55.772185
-63.580577,-55.772055
-63.580282,-55.771604
-63.58072,-55.772367
-63.580733,-55.772392
-63.58074,-55.772359
-63.580611,-55.772244
-63.580486,-55.772034
-63.580496,-55.771977
-63.580502,-55.772007
-63.581006,-55.772336
-63.580989,-55.772302
-63.580967,-55.772324
-63.580935,-55.772328
-63.580847,-55.772158
-63.58107,-55.772303
-63.581067,-55.772225
-63.581082,-55.772153
-63.581069,-55.772172
-63.58102,-55.772149
-63.581006,-55.77217
-63.581591,-55.7726
-63.581596,-55.772649
-63.581456,-55.77266
-63.581683,-55.772591
-63.581667,-55.772566
-63.58167,-55.772623
-63.581684,-55.77264
-63.58153,-55.772385
-63.581499,-55.772406
-63.5815,-55.772451
-63.581373,-55.772619
-63.581349,-55.772636
-63.581326,-55.772727
-63.58134,-55.772744
-63.581294,-55.77278
-63.581323,-55.772788
-63.581357,-55.772782
-63.581354,-55.77273
-63.581482,-55.772455
-63.581464,-55.772467
-63.581454,-55.772517
-63.581439,-55.772521
-63.581444,-55.772479
-63.582357,-55.77316
-63.582331,-55.773189
-63.582333,-55.773126
-63.574237,-55.789748
-63.574239,-55.789811
-63.574244,-55.789894
-63.574274,-55.788959
-63.574287,-55.788995
-63.574176,-55.787963
-63.574093,-55.770871
-63.574055,-55.770967
-63.573957,-55.770708
-63.574074,-55.770955
-63.574056,-55.77101
-63.574021,-55.770913
-63.574016,-55.770964
-63.574072,-55.770854
-63.574055,-55.770876
-63.574055,-55.770967
-63.573994,-55.77089
-63.573942,-55.770751
-63.573915,-55.770811
-63.573899,-55.770805
-63.5739,-55.770874
-63.573916,-55.770888
-63.574117,-55.770694
-63.574133,-55.770561
-63.574081,-55.770807
-63.574066,-55.77078
-63.574094,-55.770789
-63.574044,-55.770938
-63.574009,-55.770791
-63.574061,-55.770742
-63.573929,-55.771057
-63.574011,-55.770381
-63.574017,-55.770327
-63.574002,-55.770317
-63.573996,-55.770354
-63.573977,-55.770364
-63.573984,-55.770442
-63.573973,-55.770458
-63.573953,-55.770498
-63.57487,-55.770183
-63.574876,-55.770233
-63.574854,-55.770242
-63.574836,-55.77024
-63.574821,-55.770257
-63.574898,-55.77024
-63.574759,-55.770317
-63.574922,-55.770253
-63.574368,-55.770593
-63.574711,-55.788386
-63.574706,-55.788448
-63.574701,-55.788475
-63.574716,-55.78846
-63.572403,-55.774102
-63.572591,-55.77368
-63.572599,-55.773598
-63.573223,-55.770878
-63.573343,-55.771001
-63.57429,-55.770621
-63.574329,-55.770512
-63.574326,-55.770464
-63.574135,-55.770901
-63.573884,-55.770339
-63.574258,-55.770505
-63.574224,-55.770586
-63.574223,-55.770601
-63.57421,-55.770518
-63.574185,-55.770579
-63.57393,-55.771102
-63.573876,-55.770789
-63.573882,-55.770823
-63.573862,-55.770753
-63.573877,-55.770747
-63.573888,-55.770718
-63.573882,-55.770617
-63.573824,-55.770826
-63.573935,-55.770216
-63.573939,-55.7703
-63.57393,-55.770345
-63.574008,-55.770215
-63.573706,-55.770623
-63.573724,-55.770671
-63.573919,-55.770652
-63.574872,-55.769778
-63.574867,-55.769796
-63.575623,-55.770124
-63.577831,-55.770403
-63.578366,-55.770827
-63.57837,-55.770793
-63.576909,-55.770078
-63.576731,-55.770011
-63.576878,-55.77007
-63.578054,-55.770708
